id,isim,universite,sure,tur,kosullar,siraid,fakulte,aciklama,il,unitur,onlisans,kontenjan2022,birinci2022,birincimaxpuan2022,birincipuan2022,birinciyerlesme2022,maxpuan2022,puan2022,sira2022,yerlesme2022,kiz2022,kiz2023,erkek2022,erkek2023,liseli2022,liseli2023,mezun2022,mezun2023,universiteli2022,universiteli2023,unimezunu2022,unimezunu2023,tercihtoplam2022,tercihtoplam2023,tercihbirinci2022,tercihbirinci2023,tercihilkuc2022,tercihilkuc2023,tercihilkdokuz2022,tercihilkdokuz2023,kontenjan2023,depremzedekontenjan2023,kadinkontenjan2023,sehitkontenjan2023,birinci2023,yerlesen2023,maxpuan2023,birinciyerlesen2023,birincipuan2023,depremzedeyerlesen2023,depremzedepuan2023,kadinyerlesen2023,kadinpuan2023,sehityerlesen2023,sehitpuan2023,ekkontenjan2023,eksehitkontenjan2023,ekkadinkontenjan2023,ekdepremzedekontenjan2023,sira2023,puan2023,kontenjan2024,birinci2024,sehitkontenjan2024,kadinkontenjan2024,depremzedekontenjan2024,puan2024,sira2024,maxpuan2024,yerlesen2024,birinciyerlesen2024
200612132,Siyaset Bilimi ve Uluslararası İlişkiler,BAŞKENT ÜNİVERSİTESİ,4,EŞİT AĞIRLIK,"22, 23, 24, 64, 75",8982.0,İktisadi ve İdari Bilimler Fakültesi,(İngilizce) (Ücretli),ANKARA,VAKIF,0,4.0,0.0,0.0,0.0,0.0,294.85011,285.0913,519361.0,4.0,2.0,2.0,2.0,2.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,161.0,78.0,3.0,1.0,15.0,3.0,62.0,34.0,4.0,0,0.0,0.0,0.0,4.0,275.72712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,769381,260.15564,4,0,0,0,0,241.47300720214844,943547,352.8110046386719,4,0
200612141,Siyaset Bilimi ve Uluslararası İlişkiler,BAŞKENT ÜNİVERSİTESİ,4,EŞİT AĞIRLIK,"21, 22, 23, 24, 64, 75",8983.0,İktisadi ve İdari Bilimler Fakültesi,(İngilizce) (Burslu),ANKARA,VAKIF,0,9.0,0.0,0.0,0.0,0.0,424.8749,385.76548,84967.0,9.0,4.0,7.0,5.0,4.0,7.0,5.0,2.0,6.0,0.0,0.0,0.0,0.0,321.0,279.0,19.0,20.0,62.0,74.0,201.0,199.0,9.0,1,0.0,1.0,0.0,9.0,404.21195,0.0,0.0,1.0,381.25248,0.0,0.0,1.0,336.0,0.0,0.0,0.0,0.0,63529,389.13538,9,0,1,0,1,374.7349853515625,70769,403.4360046386719,9,0
200612159,Siyaset Bilimi ve Uluslararası İlişkiler,BAŞKENT ÜNİVERSİTESİ,4,EŞİT AĞIRLIK,"21, 22, 23, 24, 64, 75",8984.0,İktisadi ve İdari Bilimler Fakültesi,(İngilizce) (%50 İndirimli),ANKARA,VAKIF,0,47.0,0.0,0.0,0.0,0.0,336.60774,301.97683,396933.0,47.0,27.0,23.0,20.0,28.0,25.0,21.0,19.0,26.0,2.0,2.0,0.0,0.0,441.0,306.0,28.0,17.0,84.0,64.0,268.0,207.0,51.0,0,0.0,0.0,0.0,51.0,354.5069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,537829,283.92875,51,0,0,0,0,276.239013671875,540765,336.6300048828125,51,0
200612186,Moleküler Biyoloji ve Genetik,BAŞKENT ÜNİVERSİTESİ,4,SAYISAL,"64, 75",8918.0,Fen-Edebiyat Fakültesi,(Ücretli),ANKARA,VAKIF,0,2.0,0.0,0.0,0.0,0.0,353.6029,345.42133,184229.0,2.0,1.0,3.0,1.0,1.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,68.0,54.0,3.0,4.0,12.0,16.0,42.0,35.0,4.0,0,0.0,0.0,0.0,4.0,321.06753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,325213,300.67427,9,0,0,0,0,203.03799438476562,1081375,280.21600341796875,7,0
200612195,Moleküler Biyoloji ve Genetik,BAŞKENT ÜNİVERSİTESİ,4,SAYISAL,"21, 64, 75",8919.0,Fen-Edebiyat Fakültesi,(Burslu),ANKARA,VAKIF,0,5.0,0.0,0.0,0.0,0.0,471.04234,460.02354,47960.0,5.0,4.0,3.0,1.0,3.0,4.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,269.0,178.0,17.0,13.0,52.0,41.0,169.0,114.0,5.0,1,0.0,1.0,0.0,5.0,470.03993,0.0,0.0,1.0,458.47263,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,47116,462.48311,5,0,1,0,1,428.4679870605469,55583,448.3240051269531,5,0
200612202,Moleküler Biyoloji ve Genetik,BAŞKENT ÜNİVERSİTESİ,4,SAYISAL,"21, 64, 75",8920.0,Fen-Edebiyat Fakültesi,(%50 İndirimli),ANKARA,VAKIF,0,28.0,0.0,0.0,0.0,0.0,407.2591,357.08006,163853.0,28.0,24.0,26.0,4.0,4.0,11.0,16.0,16.0,14.0,0.0,0.0,0.0,0.0,201.0,154.0,14.0,11.0,43.0,49.0,124.0,109.0,30.0,0,0.0,0.0,0.0,30.0,373.17635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,236507,329.04491,25,0,0,0,0,281.5459899902344,335398,356.385009765625,25,0
200612256,Gastronomi ve Mutfak Sanatları,BAŞKENT ÜNİVERSİTESİ,4,SÖZEL,"64, 75",8946.0,Güzel Sanatlar Tasarım ve Mimarlık Fakültesi,(Ücretli),ANKARA,VAKIF,0,14.0,0.0,0.0,0.0,0.0,306.27963,271.58351,591827.0,14.0,9.0,5.0,5.0,9.0,4.0,3.0,5.0,9.0,1.0,0.0,3.0,0.0,167.0,72.0,6.0,7.0,47.0,32.0,94.0,59.0,14.0,0,0.0,0.0,0.0,14.0,285.65902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1057881,228.2739,14,0,0,0,0,227.97300720214844,1088818,338.45001220703125,14,0
200612265,Gastronomi ve Mutfak Sanatları,BAŞKENT ÜNİVERSİTESİ,4,SÖZEL,"21, 64, 75",8947.0,Güzel Sanatlar Tasarım ve Mimarlık Fakültesi,(Burslu),ANKARA,VAKIF,0,9.0,0.0,0.0,0.0,0.0,468.20774,438.8997,4267.0,9.0,6.0,2.0,3.0,8.0,6.0,4.0,3.0,4.0,0.0,0.0,0.0,2.0,315.0,213.0,89.0,48.0,151.0,94.0,253.0,164.0,8.0,1,0.0,1.0,0.0,8.0,447.8112,0.0,0.0,1.0,385.72411,0.0,0.0,1.0,303.0,0.0,0.0,0.0,0.0,4264,435.11094,8,0,1,0,1,453.9630126953125,2817,460.6969909667969,8,0
200612283,Gastronomi ve Mutfak Sanatları,BAŞKENT ÜNİVERSİTESİ,4,SÖZEL,"21, 64, 75",8948.0,Güzel Sanatlar Tasarım ve Mimarlık Fakültesi,(%25 İndirimli),ANKARA,VAKIF,0,32.0,0.0,0.0,0.0,0.0,436.14054,296.18715,381241.0,32.0,17.0,19.0,15.0,18.0,17.0,13.0,11.0,20.0,2.0,3.0,2.0,1.0,205.0,102.0,39.0,9.0,86.0,40.0,147.0,80.0,37.0,0,0.0,0.0,0.0,37.0,429.04579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,922239,240.27888,37,0,0,0,0,251.91099548339844,839701,416.7560119628906,37,0
200612292,İktisat,BAŞKENT ÜNİVERSİTESİ,4,EŞİT AĞIRLIK,"22, 23, 24, 64, 75",8970.0,İktisadi ve İdari Bilimler Fakültesi,(İngilizce) (Ücretli),ANKARA,VAKIF,0,1.0,0.0,0.0,0.0,0.0,287.81935,287.81935,497585.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,115.0,69.0,1.0,1.0,5.0,3.0,37.0,26.0,2.0,0,0.0,0.0,0.0,2.0,263.58471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,821382,255.51722,4,0,0,0,0,253.30499267578125,790242,256.1929931640625,4,0
200612308,İktisat,BAŞKENT ÜNİVERSİTESİ,4,EŞİT AĞIRLIK,"21, 22, 23, 24, 64, 75",8971.0,İktisadi ve İdari Bilimler Fakültesi,(İngilizce) (Burslu),ANKARA,VAKIF,0,5.0,0.0,0.0,0.0,0.0,417.6705,383.34932,90069.0,5.0,1.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,275.0,211.0,9.0,10.0,50.0,36.0,158.0,135.0,4.0,1,0.0,1.0,0.0,4.0,427.04701,0.0,0.0,1.0,374.64522,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,58698,391.83782,5,0,1,0,1,395.0639953613281,40131,406.3169860839844,5,0
200612353,Sosyoloji,BAŞKENT ÜNİVERSİTESİ,4,EŞİT AĞIRLIK,"21, 22, 23, 24, 64, 75",8932.0,Fen-Edebiyat Fakültesi,(İngilizce) (Burslu),ANKARA,VAKIF,0,3.0,0.0,0.0,0.0,0.0,384.65801,376.02521,106329.0,3.0,3.0,2.0,0.0,2.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,73.0,50.0,3.0,4.0,12.0,16.0,46.0,33.0,3.0,1,0.0,0.0,0.0,3.0,392.99662,0.0,0.0,1.0,348.10427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129987,360.31019,3,0,0,0,1,343.4320068359375,145287,348.4280090332031,3,0
200612362,Sosyoloji,BAŞKENT ÜNİVERSİTESİ,4,EŞİT AĞIRLIK,"21, 22, 23, 24, 64, 75",8933.0,Fen-Edebiyat Fakültesi,(İngilizce) (%50 İndirimli),ANKARA,VAKIF,0,17.0,0.0,0.0,0.0,0.0,312.11508,244.69767,944374.0,17.0,12.0,13.0,5.0,4.0,6.0,4.0,8.0,8.0,1.0,1.0,0.0,2.0,77.0,106.0,0.0,5.0,7.0,13.0,34.0,60.0,17.0,0,0.0,0.0,0.0,17.0,295.42039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1309083,218.38089,17,0,0,0,0,199.29800415039062,1518938,348.92999267578125,17,0
200650065,Turizm ve Otel İşletmeciliği,BAŞKENT ÜNİVERSİTESİ,2,TYT,"21, 64, 75",22090.0,Sosyal Bilimler Meslek Yüksekokulu,(Burslu),ANKARA,VAKIF,1,8.0,0.0,0.0,0.0,0.0,320.69177,295.4728,847348.0,8.0,1.0,4.0,7.0,5.0,1.0,4.0,2.0,3.0,4.0,2.0,1.0,0.0,136.0,194.0,9.0,8.0,22.0,49.0,75.0,116.0,8.0,1,0.0,0.0,0.0,8.0,310.60879,0.0,0.0,1.0,287.73029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,845281,303.168,6,0,0,0,1,323.7659912109375,617479,369.6629943847656,6,0
200650153,Biyomedikal Cihaz Teknolojisi,BAŞKENT ÜNİVERSİTESİ,2,TYT,"64, 75",22099.0,Teknik Bilimler Meslek Yüksekokulu,(Ücretli),ANKARA,VAKIF,1,2.0,0.0,0.0,0.0,0.0,235.86166,233.09791,1851614.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,45.0,36.0,1.0,1.0,3.0,1.0,12.0,11.0,2.0,0,0.0,0.0,0.0,2.0,233.18095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1931689,232.45073,2,0,0,0,0,232.57699584960938,1964174,240.218994140625,2,0
200650162,Biyomedikal Cihaz Teknolojisi,BAŞKENT ÜNİVERSİTESİ,2,TYT,"21, 64, 75",22100.0,Teknik Bilimler Meslek Yüksekokulu,(Burslu),ANKARA,VAKIF,1,6.0,0.0,0.0,0.0,0.0,363.78098,317.3569,629409.0,6.0,4.0,2.0,2.0,3.0,2.0,1.0,2.0,3.0,0.0,0.0,1.0,0.0,130.0,113.0,12.0,6.0,23.0,20.0,65.0,66.0,5.0,1,0.0,1.0,0.0,5.0,336.43123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,696743,316.87991,4,0,1,0,1,327.4100036621094,583434,373.71600341796875,4,0
200650259,Anestezi,BAŞKENT ÜNİVERSİTESİ,2,TYT,"21, 64, 75",22046.0,Sağlık Hizmetleri Meslek Yüksekokulu,(Burslu),ANKARA,VAKIF,1,8.0,0.0,0.0,0.0,0.0,383.20178,367.12344,307757.0,8.0,4.0,7.0,4.0,2.0,4.0,2.0,3.0,6.0,1.0,0.0,0.0,1.0,638.0,545.0,45.0,40.0,149.0,133.0,397.0,342.0,7.0,1,0.0,1.0,0.0,7.0,390.59519,0.0,0.0,1.0,353.17739,0.0,0.0,1.0,309.0,0.0,0.0,0.0,0.0,321739,367.87494,7,0,1,0,1,370.62701416015625,301021,401.5320129394531,7,0
200650277,Diyaliz,BAŞKENT ÜNİVERSİTESİ,2,TYT,"21, 64, 75",22048.0,Sağlık Hizmetleri Meslek Yüksekokulu,(Burslu),ANKARA,VAKIF,1,8.0,0.0,0.0,0.0,0.0,347.68024,320.49893,596120.0,8.0,6.0,7.0,2.0,2.0,2.0,3.0,3.0,5.0,3.0,0.0,0.0,1.0,196.0,211.0,16.0,10.0,35.0,30.0,91.0,100.0,8.0,1,0.0,1.0,0.0,8.0,339.02553,0.0,0.0,1.0,322.66283,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,618140,325.12679,7,0,1,0,1,331.9700012207031,543762,368.1730041503906,7,0
200650295,Ameliyathane Hizmetleri,BAŞKENT ÜNİVERSİTESİ,2,TYT,"21, 64, 75",22044.0,Sağlık Hizmetleri Meslek Yüksekokulu,(Burslu),ANKARA,VAKIF,1,8.0,0.0,0.0,0.0,0.0,336.22928,318.77178,617028.0,8.0,4.0,5.0,4.0,3.0,1.0,3.0,2.0,3.0,4.0,2.0,1.0,0.0,370.0,268.0,11.0,9.0,42.0,31.0,162.0,122.0,7.0,1,0.0,1.0,0.0,7.0,352.51705,0.0,0.0,1.0,326.67567,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,599976,327.15261,7,0,1,0,1,337.1080017089844,502463,352.4070129394531,7,0
200650365,Tıbbi Dokümantasyon ve Sekreterlik,BAŞKENT ÜNİVERSİTESİ,2,TYT,"64, 75",22064.0,Sağlık Hizmetleri Meslek Yüksekokulu,(Ücretli),ANKARA,VAKIF,1,1.0,0.0,0.0,0.0,0.0,258.31932,258.31932,1367292.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32.0,64.0,1.0,2.0,5.0,9.0,14.0,30.0,1.0,0,0.0,0.0,0.0,1.0,306.17427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,810973,306.17427,2,0,0,0,0,261.947998046875,1449459,265.6050109863281,2,0
200650374,Tıbbi Dokümantasyon ve Sekreterlik,BAŞKENT ÜNİVERSİTESİ,2,TYT,"21, 64, 75",22065.0,Sağlık Hizmetleri Meslek Yüksekokulu,(Burslu),ANKARA,VAKIF,1,4.0,0.0,0.0,0.0,0.0,368.50232,321.6258,498008.0,4.0,4.0,3.0,0.0,2.0,0.0,1.0,1.0,4.0,1.0,0.0,2.0,0.0,230.0,333.0,5.0,21.0,27.0,59.0,111.0,181.0,4.0,1,0.0,0.0,0.0,4.0,357.02515,0.0,0.0,1.0,323.00588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,471511,343.20368,4,0,0,0,1,350.843994140625,406818,359.5740051269531,4,0
200650444,Anestezi,BAŞKENT ÜNİVERSİTESİ,2,TYT,"64, 75",21993.0,Adana Sağlık Hizmetleri Meslek Yüksekokulu,(Ücretli),ANKARA,VAKIF,1,5.0,0.0,0.0,0.0,0.0,293.76583,286.25101,942443.0,5.0,3.0,6.0,2.0,1.0,0.0,0.0,4.0,6.0,1.0,1.0,0.0,0.0,366.0,163.0,25.0,16.0,99.0,44.0,229.0,105.0,7.0,0,0.0,0.0,0.0,7.0,302.37201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1051504,286.72856,7,0,0,0,0,270.5840148925781,1309127,315.0889892578125,7,0
200650453,Anestezi,BAŞKENT ÜNİVERSİTESİ,2,TYT,"21, 64, 75",21994.0,Adana Sağlık Hizmetleri Meslek Yüksekokulu,(Burslu),ANKARA,VAKIF,1,7.0,0.0,0.0,0.0,0.0,350.3358,340.06113,449293.0,7.0,7.0,6.0,0.0,3.0,2.0,2.0,5.0,4.0,0.0,1.0,0.0,2.0,471.0,376.0,48.0,36.0,144.0,107.0,305.0,251.0,8.0,1,0.0,1.0,0.0,8.0,388.50866,0.0,0.0,1.0,349.12229,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,415480,351.40982,7,0,1,0,1,364.4849853515625,330577,396.6759948730469,7,0
200650462,Fizyoterapi,BAŞKENT ÜNİVERSİTESİ,2,TYT,"64, 75",21996.0,Adana Sağlık Hizmetleri Meslek Yüksekokulu,(Ücretli),ANKARA,VAKIF,1,2.0,0.0,0.0,0.0,0.0,325.38501,318.05902,561850.0,2.0,0.0,5.0,2.0,0.0,1.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,138.0,58.0,3.0,3.0,22.0,15.0,83.0,35.0,5.0,0,0.0,0.0,0.0,5.0,268.27915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1554971,253.50118,6,0,0,0,0,243.70599365234375,1763243,253.51600646972656,6,0
200650471,Fizyoterapi,BAŞKENT ÜNİVERSİTESİ,2,TYT,"21, 64, 75",21997.0,Adana Sağlık Hizmetleri Meslek Yüksekokulu,(Burslu),ANKARA,VAKIF,1,8.0,0.0,0.0,0.0,0.0,350.06364,321.42128,594245.0,8.0,7.0,5.0,1.0,3.0,3.0,0.0,4.0,5.0,0.0,2.0,1.0,1.0,293.0,196.0,16.0,16.0,54.0,47.0,159.0,121.0,7.0,1,0.0,1.0,0.0,7.0,345.8322,0.0,0.0,1.0,326.75633,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,596811,327.52171,7,0,1,0,1,334.5329895019531,522545,359.5870056152344,7,0
200650498,Radyo ve Televizyon Programcılığı,BAŞKENT ÜNİVERSİTESİ,2,TYT,"21, 64, 75",22088.0,Sosyal Bilimler Meslek Yüksekokulu,(Burslu),ANKARA,VAKIF,1,5.0,0.0,0.0,0.0,0.0,407.29441,321.32505,595059.0,5.0,3.0,5.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,3.0,4.0,1.0,133.0,132.0,15.0,13.0,37.0,36.0,85.0,86.0,5.0,1,0.0,0.0,0.0,5.0,359.50812,0.0,0.0,1.0,247.12186,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,556194,332.29028,5,0,0,0,1,344.7229919433594,446986,374.1929931640625,5,0
200650514,Fotoğrafçılık ve Kameramanlık,BAŞKENT ÜNİVERSİTESİ,2,TYT,"21, 64, 75",22080.0,Sosyal Bilimler Meslek Yüksekokulu,(Burslu),ANKARA,VAKIF,1,5.0,0.0,0.0,0.0,0.0,390.12217,328.78196,535342.0,5.0,2.0,4.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,4.0,3.0,148.0,118.0,19.0,11.0,48.0,33.0,105.0,79.0,5.0,1,0.0,0.0,0.0,5.0,344.76111,0.0,0.0,1.0,225.01297,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,506649,338.47557,5,0,0,0,1,329.38800048828125,565950,349.65399169921875,5,0
200650717,Fizyoterapi,BAŞKENT ÜNİVERSİTESİ,2,TYT,"64, 75",22050.0,Sağlık Hizmetleri Meslek Yüksekokulu,(Ücretli),ANKARA,VAKIF,1,2.0,0.0,0.0,0.0,0.0,289.52951,270.52315,1175400.0,2.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,128.0,89.0,6.0,3.0,26.0,17.0,66.0,52.0,2.0,0,0.0,0.0,0.0,2.0,259.6905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1558910,253.26851,7,0,0,0,0,241.29600524902344,1806192,264.62298583984375,7,0
200650726,Patoloji Laboratuvar Teknikleri,BAŞKENT ÜNİVERSİTESİ,2,TYT,"64, 75",22061.0,Sağlık Hizmetleri Meslek Yüksekokulu,(Ücretli),ANKARA,VAKIF,1,2.0,0.0,0.0,0.0,0.0,261.27338,254.00208,1441098.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,121.0,68.0,2.0,4.0,10.0,11.0,50.0,35.0,2.0,0,0.0,0.0,0.0,2.0,241.12277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1808185,239.08348,5,0,0,0,0,244.8470001220703,1742971,271.5989990234375,5,0
200650735,Patoloji Laboratuvar Teknikleri,BAŞKENT ÜNİVERSİTESİ,2,TYT,"21, 64, 75",22062.0,Sağlık Hizmetleri Meslek Yüksekokulu,(Burslu),ANKARA,VAKIF,1,8.0,0.0,0.0,0.0,0.0,334.48784,319.85346,607623.0,8.0,4.0,5.0,4.0,4.0,4.0,2.0,3.0,5.0,0.0,1.0,1.0,0.0,277.0,162.0,3.0,2.0,23.0,18.0,106.0,76.0,8.0,1,0.0,1.0,0.0,8.0,332.73581,0.0,0.0,1.0,313.70064,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,666519,319.9615,7,0,1,0,1,328.010009765625,578028,336.3280029296875,7,0
200650753,Tıbbi Görüntüleme Teknikleri,BAŞKENT ÜNİVERSİTESİ,2,TYT,"21, 64, 75",22002.0,Adana Sağlık Hizmetleri Meslek Yüksekokulu,(Burslu),ANKARA,VAKIF,1,8.0,0.0,0.0,0.0,0.0,344.80781,323.2009,579509.0,8.0,5.0,7.0,3.0,2.0,2.0,0.0,5.0,8.0,1.0,1.0,0.0,0.0,327.0,286.0,23.0,17.0,96.0,60.0,214.0,178.0,8.0,1,0.0,1.0,0.0,8.0,355.43041,0.0,0.0,1.0,330.4458,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,566040,331.11527,7,0,1,0,1,344.3340148925781,449682,362.3420104980469,7,0
200650762,Tıbbi Görüntüleme Teknikleri,BAŞKENT ÜNİVERSİTESİ,2,TYT,"64, 75",22067.0,Sağlık Hizmetleri Meslek Yüksekokulu,(Ücretli),ANKARA,VAKIF,1,2.0,0.0,0.0,0.0,0.0,269.18184,268.34347,1208028.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,195.0,91.0,3.0,0.0,17.0,9.0,90.0,37.0,2.0,0,0.0,0.0,0.0,2.0,278.07972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1412540,262.16261,4,0,0,0,0,259.4679870605469,1490777,285.08599853515625,4,0
200650771,Tıbbi Görüntüleme Teknikleri,BAŞKENT ÜNİVERSİTESİ,2,TYT,"21, 64, 75",22068.0,Sağlık Hizmetleri Meslek Yüksekokulu,(Burslu),ANKARA,VAKIF,1,8.0,0.0,0.0,0.0,0.0,408.21194,340.18462,454888.0,8.0,6.0,3.0,2.0,5.0,2.0,1.0,3.0,6.0,1.0,0.0,1.0,1.0,415.0,387.0,9.0,19.0,52.0,50.0,228.0,207.0,7.0,1,0.0,1.0,0.0,7.0,351.38605,0.0,0.0,1.0,323.61883,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,458336,345.05561,6,0,1,0,1,354.7409973144531,383258,365.1159973144531,6,0
200650789,Fizyoterapi,BAŞKENT ÜNİVERSİTESİ,2,TYT,"21, 64, 75",22051.0,Sağlık Hizmetleri Meslek Yüksekokulu,(Burslu),ANKARA,VAKIF,1,8.0,0.0,0.0,0.0,0.0,409.64545,341.10575,448929.0,8.0,8.0,7.0,0.0,2.0,1.0,2.0,3.0,4.0,3.0,1.0,1.0,2.0,340.0,298.0,19.0,24.0,78.0,70.0,211.0,173.0,8.0,1,0.0,1.0,0.0,8.0,393.07659,0.0,0.0,1.0,332.28861,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,420512,350.62378,7,0,1,0,1,349.64300537109375,414441,403.9179992675781,7,0
200650805,Muhasebe ve Vergi Uygulamaları,BAŞKENT ÜNİVERSİTESİ,2,TYT,"21, 64, 75",22084.0,Sosyal Bilimler Meslek Yüksekokulu,(Burslu),ANKARA,VAKIF,1,6.0,0.0,0.0,0.0,0.0,313.31308,299.4352,806810.0,6.0,5.0,6.0,1.0,1.0,1.0,2.0,4.0,3.0,1.0,2.0,0.0,0.0,123.0,172.0,6.0,7.0,33.0,37.0,74.0,108.0,6.0,1,0.0,0.0,0.0,6.0,411.65202,0.0,0.0,1.0,249.54666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,673392,319.24412,5,0,0,0,1,324.34698486328125,611737,331.0249938964844,5,0
200650823,İşletme Yönetimi,BAŞKENT ÜNİVERSİTESİ,2,TYT,"21, 64, 75",22024.0,Kahramankazan Meslek Yüksekokulu,(Burslu),ANKARA,VAKIF,1,8.0,0.0,0.0,0.0,0.0,309.06348,282.78656,1005325.0,8.0,3.0,6.0,5.0,3.0,4.0,1.0,3.0,4.0,0.0,2.0,1.0,2.0,91.0,112.0,5.0,7.0,16.0,15.0,54.0,58.0,8.0,1,0.0,0.0,0.0,8.0,313.1896,0.0,0.0,1.0,257.74168,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,933480,295.83544,6,0,0,0,1,305.0159912109375,820214,327.0360107421875,6,0
200650832,Fizyoterapi,BAŞKENT ÜNİVERSİTESİ,2,TYT,"21, 64, 75",22052.0,Sağlık Hizmetleri Meslek Yüksekokulu,(%25 İndirimli),ANKARA,VAKIF,1,45.0,0.0,0.0,0.0,0.0,310.94166,262.42464,1298506.0,45.0,34.0,36.0,11.0,13.0,9.0,10.0,29.0,30.0,4.0,7.0,2.0,0.0,517.0,246.0,22.0,11.0,77.0,37.0,270.0,142.0,49.0,0,0.0,0.0,0.0,49.0,298.66515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,1927552,232.67009,39,0,0,0,0,246.13699340820312,1720389,300.885009765625,39,0
200650859,Anestezi,BAŞKENT ÜNİVERSİTESİ,2,TYT,"21, 64, 75",22047.0,Sağlık Hizmetleri Meslek Yüksekokulu,(%25 İndirimli),ANKARA,VAKIF,1,47.0,0.0,0.0,0.0,0.0,349.18617,293.62941,871919.0,47.0,41.0,37.0,6.0,10.0,11.0,18.0,32.0,24.0,2.0,3.0,1.0,2.0,869.0,329.0,76.0,20.0,213.0,81.0,542.0,210.0,47.0,0,0.0,0.0,0.0,47.0,327.08225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1086271,284.17488,42,0,0,0,0,287.8819885253906,1047111,321.50799560546875,42,0
